,日期,前收盘价,开盘价,收盘价,最高价,最低价,HO,OL,HCY,CYL,涨跌幅,AR,BR,MA5,MA10,MA20,MA60,MA120,MA250,5日涨跌幅,10日涨跌幅,20日涨跌幅,60日涨跌幅,120日涨跌幅,250日涨跌幅
4353,2018-12-17,2423.3814,2420.5763,2425.9446,2430.8886,2409.0091,10.31230000000005,11.567199999999957,7.507200000000012,14.372299999999996,0.0010576956644132718,107.56186369924978,94.55717611572292,2429.225220000006,2439.7879700000067,2433.4031850000065,2460.456331666665,2459.5310791666657,2651.996391200005,0.007198478223693128,-0.024964101501384728,-0.026539873732998265,0.000215962524935831,-0.06106084743322393,-0.14845911808396828
4354,2018-12-18,2425.9446,2409.5758,2397.8676,2427.6848,2388.9827,18.108999999999924,20.59310000000005,1.7402000000001863,36.96189999999979,-0.011573636100346119,103.293516006793,87.06676826208731,2425.683200000006,2429.960480000007,2430.9570100000064,2460.422779999998,2458.3761433333325,2650.126498800005,-0.007331620920328796,-0.03937070900399309,-0.0199949640163396,-0.0008388333636751844,-0.05464005167201724,-0.16314747492331372
4355,2018-12-19,2397.8676,2401.9082,2369.5483,2403.895,2366.4002,1.9868000000001302,35.50799999999981,6.027399999999943,31.467399999999998,-0.011810201697541656,82.20351793227644,81.6053732538083,2414.929300000006,2418.736140000007,2426.8708100000067,2458.9357899999977,2457.233074166666,2648.008277600005,-0.0221883815651418,-0.04522676097272804,-0.03333942132826295,-0.03628622581954366,-0.054720306236452965,-0.1826617372349163
4356,2018-12-20,2369.5483,2363.0038,2334.9217,2372.3737,2319.0959,9.369900000000143,43.907900000000154,2.8254000000001724,50.452400000000125,-0.014613164880412088,82.8842615462824,79.98646299805412,2390.332720000006,2408.7792300000065,2421.734960000006,2456.399866666665,2456.2520999999992,2645.947176800005,-0.05003566859348407,-0.04089935357324015,-0.04213790993718636,-0.06117840094301863,-0.04799602354786403,-0.18078582570909396
4357,2018-12-21,2334.9217,2325.9784,2306.1451,2327.4365,2288.4047,1.4580999999998312,37.57369999999992,-7.485200000000077,46.516999999999825,-0.012324438973692176,71.1799587969101,65.56052559413631,2366.885460000006,2396.3215100000066,2417.0820850000064,2453.378579999998,2455.2601774999994,2643.679997200005,-0.04837715598543424,-0.05125110342715811,-0.03878684526267184,-0.07287753269720221,-0.04908126660343548,-0.19728741289410845
4358,2018-12-24,2306.1451,2293.7481,2309.2327,2311.7347,2286.9894,17.98660000000018,6.7586999999998625,5.589599999999791,19.15570000000025,0.0013388576460344748,71.21042410696394,61.61476995857795,2343.543080000006,2386.3841500000067,2412.4488300000066,2448.9724066666645,2453.837854166666,2641.516744800005,-0.048109878519072447,-0.04125771820824342,-0.03857995123689284,-0.10272384269353729,-0.06882455281166289,-0.1897559330450057
4359,2018-12-25,2309.2327,2285.66,2297.3326,2308.6053,2256.4712,22.945300000000316,29.1887999999999,-0.6273999999998523,52.76150000000007,-0.005153270174980573,67.1502603174481,50.063961574319435,2323.436080000006,2374.5596400000068,2407.6007450000066,2444.798098333331,2453.0958216666663,2639.425408800005,-0.04192683532652086,-0.04895106458384657,-0.04049698485269748,-0.09830417415305348,-0.037313433148541186,-0.18539117511710113
4360,2018-12-26,2297.3326,2293.288,2281.5579,2303.1968,2278.2937,9.908800000000156,14.99429999999984,5.8641999999999825,19.038900000000012,-0.0068665285992983716,69.96233940383199,55.7168384122514,2305.838000000006,2360.3836500000066,2400.6219600000068,2439.777953333331,2452.200668333333,2637.2354064000046,-0.037133828417846626,-0.058498270429078736,-0.05764890462880712,-0.11662250084850878,-0.044964196589141525,-0.19352749333391317
4361,2018-12-27,2281.5579,2310.8103,2276.0571,2313.0456,2275.0369,2.2352999999998246,35.77340000000004,31.48770000000013,6.520999999999731,-0.0024109841788366726,60.0072528936231,62.05794436770373,2294.0650800000058,2342.1989000000067,2394.3321950000063,2434.7880966666644,2451.4309349999994,2634.8475140000046,-0.02521052419016878,-0.07398476735020543,-0.05237428411504397,-0.11624825734236188,-0.03899975557597324,-0.2077851809563297
4362,2018-12-28,2276.0571,2279.6989,2293.0985,2305.9083,2278.2485,26.209400000000187,1.4503999999997177,29.851200000000063,-2.191400000000158,0.007487246255816649,68.6454158350137,70.6289856297216,2291.4557600000057,2329.170610000007,2387.5848950000063,2429.561944999998,2450.7537949999996,2632.501334400005,-0.0056573196543444615,-0.053760790604400976,-0.05557805880411171,-0.12029500807851379,-0.034222679310042636,-0.20368664397820924
4363,2019-01-02,2293.0985,2298.1805,2262.7908,2301.0552,2252.7479,2.874699999999848,45.43260000000009,7.956699999999728,40.35060000000021,-0.013216920250045838,66.18878350987083,71.30580501901461,2282.167380000006,2312.855230000007,2376.321600000006,2425.828088333331,2449.5885766666665,2629.9710340000047,-0.020111398907524447,-0.06725372046830735,-0.0905388932655754,-0.09008742160979577,-0.058197457189389734,-0.21847846588232578
4364,2019-01-03,2262.7908,2259.4825,2269.243,2287.7778,2253.9433,28.29529999999977,5.539200000000164,24.986999999999625,8.84750000000031,0.0028514346089791864,70.47989939889624,70.92336586121436,2276.549460000006,2299.9927700000067,2364.976625000006,2422.1210916666646,2447.9048925,2627.524916000005,-0.012227049753266162,-0.05364124357825262,-0.09090005879071406,-0.08926561009780298,-0.0817558848228398,-0.21227969233946797
4365,2019-01-04,2269.243,2252.7449,2314.6466,2316.3528,2249.3658,63.60789999999997,3.3791000000001077,47.10980000000018,19.877199999999903,0.020008258260574063,84.41647369312038,76.69889991277947,2283.1672000000062,2294.5026000000066,2356.6193700000063,2419.130938333331,2446.600031666667,2625.2631152000044,0.014502678191949503,-0.023169690189476122,-0.06734856112219256,-0.0719347177396753,-0.06336249816336381,-0.19633027612127474
4366,2019-01-07,2314.6466,2329.0316,2314.3193,2331.6031,2306.8979,2.5715000000000146,22.133699999999862,16.956499999999778,7.748700000000099,-0.00014140387564987034,75.30058709865942,72.42751290015329,2290.819640000006,2292.442360000007,2350.6107950000064,2417.861218333331,2445.617038333333,2622.943049200004,0.016810738184029006,-0.008823593527782836,-0.049362067829543665,-0.031869115384736024,-0.04849740685534154,-0.20039709974219289
4367,2019-01-08,2314.3193,2312.1705,2305.1708,2312.1705,2298.9548,0.0,13.215700000000197,-2.1487999999999374,15.364500000000135,-0.003952998188279433,78.23011704433482,68.47058852039213,2293.234100000006,2292.3449300000066,2344.3332200000063,2415.5452233333313,2444.2049225,2620.805194000004,0.005264623390578205,-0.00042247992114641253,-0.05165193078617003,-0.05685445192063199,-0.06847660576571468,-0.18821569507569746
4368,2019-01-09,2305.1708,2320.9119,2332.7192,2360.3601,2318.4352,39.448199999999815,2.4767000000001644,55.1893,-13.264400000000023,0.011950697969972612,80.49241497144534,75.72280984498782,2307.219780000006,2294.6935800000065,2340.5388650000064,2414.2158916666644,2443.0037141666667,2618.6998560000043,0.03090360805780179,0.010170694360944976,-0.031506643489224384,-0.03306138486339638,-0.05819656967870901,-0.1840939538841121
4369,2019-01-10,2332.7192,2333.2162,2331.8507,2345.3313,2321.3049,12.115099999999984,11.911299999999756,12.612099999999828,11.414299999999912,-0.0003723122783059196,83.57857716444168,57.225435366479594,2319.7413200000055,2298.145390000006,2336.3525150000064,2412.821869999998,2442.0294283333333,2616.5855136000046,0.02758968519457805,0.015025294987760951,-0.03466127378142292,-0.03462702422529251,-0.047744189417931016,-0.18479194939597143
4370,2019-01-11,2331.8507,2342.0236,2354.4987,2360.0609,2334.9145,18.03729999999996,7.109100000000126,28.210199999999986,-3.063799999999901,0.009712457148307152,86.58456041361259,62.53348293099309,2327.711740000005,2305.439470000006,2332.9115600000064,2411.5766066666642,2441.3965466666664,2614.3685812000044,0.017217358364771673,0.03196973436440098,-0.02839871023107232,-0.03075718509007741,-0.031247699752041225,-0.19054114923899135
4371,2019-01-14,2354.4987,2350.256,2331.1358,2354.3082,2330.0042,4.052200000000084,20.251800000000003,-0.19050000000015643,24.494500000000244,-0.009922664217228094,78.88297429325186,64.0211630934757,2331.0750400000056,2310.9473400000065,2326.573120000006,2410.9444049999975,2440.649685833333,2612.040086000005,0.007266283438071897,0.024199173210549096,-0.05157596433970624,-0.016011402628012483,-0.03702280825878135,-0.19981871852408895
4372,2019-01-15,2331.1358,2337.7021,2378.3696,2380.5995,2332.4095,42.897399999999834,5.292599999999766,49.46369999999979,-1.27370000000019,0.020262140026333864,89.70745182020443,86.48432833882998,2345.7148000000057,2319.4744500000065,2324.322530000006,2409.8119049999978,2440.2514091666662,2609.8756496000046,0.03175417630658872,0.03718597347649921,-0.0185739644613927,-0.027776419728640422,-0.019699090267149444,-0.18534442467417223
4373,2019-01-16,2378.3696,2375.1705,2381.2178,2385.216,2366.3446,10.04549999999972,8.825900000000274,6.846399999999903,12.025000000000091,0.0011975430563861966,92.06906039192211,84.7012615677218,2355.4145200000057,2331.3171500000067,2322.086190000006,2407.162999999998,2439.3135158333325,2607.6710976000045,0.020790586368046204,0.052336698558258066,-0.018436859605120426,-0.06256881231639633,-0.04513143780588791,-0.1879505890792652
4374,2019-01-17,2381.2178,2388.5925,2371.3481,2396.7993,2370.5809,8.20679999999993,18.01160000000027,15.581500000000233,10.636899999999969,-0.004144811952942584,89.01291176841504,93.24152549486145,2363.3140000000058,2341.5276600000066,2320.760215000006,2405.6052733333318,2438.0179774999992,2605.3654448000043,0.016938219929775178,0.04499522527997235,-0.011059618137381655,-0.03791916437267806,-0.06152596905975649,-0.19554269879314856
4375,2019-01-18,2371.3481,2385.6219,2417.363,2422.029,2380.5624,36.4070999999999,5.059500000000298,50.68089999999984,-9.21429999999964,0.01940453196222003,94.02964318278077,104.7210397161064,2375.8868600000055,2351.799300000007,2323.1509500000057,2404.6031849999986,2436.7994733333326,2603.1576268000044,0.026699653730961836,0.04437670960223472,0.02017882479964639,-0.024268651440251032,-0.057037541394692415,-0.18588598221645214
4376,2019-01-21,2417.363,2418.0047,2432.487,2443.2254,2418.0047,25.22069999999985,0.0,25.86239999999998,-0.6417000000001281,0.006256404189193043,104.84632541046972,106.06355781082226,2396.1571000000054,2363.616070000007,2328.029215000006,2403.7263233333315,2435.706139166666,2600.9053184000045,0.04347717537519702,0.051059376292631686,0.04178525558266055,-0.0211708693904189,-0.05117633115211295,-0.18797030582653862
4377,2019-01-22,2432.487,2430.4346,2401.233,2430.4346,2394.1847,0.0,36.24990000000025,-2.052400000000034,38.30230000000029,-0.0128485784302238,89.34659837832699,87.11749973699628,2400.7297800000056,2373.222290000007,2332.783610000006,2402.598379999998,2434.6248199999995,2598.522071200004,0.009613055935461023,0.04167248691506953,0.04123240120493721,-0.027411534225473377,-0.05126777796510007,-0.19879976435454016
4378,2019-01-23,2401.233,2397.4091,2397.0493,2414.024,2392.6418,16.614900000000034,4.7672999999999774,12.790999999999713,8.591200000000299,-0.0017423132199165803,96.40795889670794,97.16667995503612,2403.8960800000054,2379.6553000000067,2337.1744400000057,2402.7229249999987,2433.557801666667,2596.0358856000043,0.006648488853056689,0.027577301202819537,0.03802847586559821,0.0031272067193830466,-0.05070794464279804,-0.20590581242794448
4379,2019-01-24,2397.0493,2401.3761,2411.5621,2414.888,2385.0986,13.511899999999969,16.277500000000146,17.83869999999979,11.950700000000325,0.006054443686243749,96.11095687273622,100.03109546125883,2411.938880000005,2387.626440000007,2342.8859150000058,2402.6548183333316,2432.4765849999994,2593.4869040000044,0.016958286301365755,0.0341837494141457,0.049722665320641735,-0.001691636842032107,-0.05105480913549998,-0.20901463933029552
4380,2019-01-25,2411.5621,2419.2563,2441.64,2453.6657,2418.0088,34.409400000000005,1.2474999999999454,42.103599999999915,-6.446699999999964,0.012472372160766465,104.18190750624139,121.00781806077848,2416.794280000005,2396.3405700000067,2350.8900200000057,2402.496806666665,2431.6142158333328,2590.9980204000044,0.010042761471901418,0.037010553456665596,0.07016350538375549,-0.0038679041795045555,-0.040659821604783764,-0.20308392590538304
4381,2019-01-28,2441.64,2455.2764,2437.0261,2473.1187,2429.8798,17.842299999999796,25.396600000000035,31.478700000000117,11.760199999999713,-0.0018896725151946736,110.43207315155294,133.99088946130692,2417.702100000005,2406.9296000000068,2358.938470000006,2402.111209999998,2431.1707216666664,2588.4413972000048,0.0018660325831134639,0.04542433778418231,0.07072274241274523,-0.009404177830735438,-0.0213711066387271,-0.2077756845263279
4382,2019-01-29,2437.0261,2433.3057,2455.8968,2461.5178,2423.4611,28.21210000000019,9.8445999999999,24.491700000000037,13.565000000000055,0.007743331103429618,124.97730970227559,154.72791354932275,2428.634860000005,2414.6823200000067,2367.078385000006,2400.6633566666646,2431.300589166666,2585.8387780000044,0.022764887872188888,0.032596783948129815,0.07099490056794333,-0.0341640291210209,0.00638610781315041,-0.20944599793545993
4383,2019-01-30,2455.8968,2445.8648,2440.0146,2462.6055,2439.3315,16.740700000000288,6.533300000000054,6.708700000000135,16.565300000000207,-0.006466965550018244,140.11952808165034,174.07670795045797,2437.2279200000053,2420.5620000000067,2375.9395750000062,2399.470438333331,2431.5215174999994,2583.1275516000046,0.017924245446265807,0.024691903445371643,0.07832089471107961,-0.02849792703003995,0.01098461356918845,-0.217397521063748
4384,2019-01-31,2440.0146,2454.6436,2483.4709,2487.0965,2450.1839,32.45290000000023,4.459699999999884,47.08190000000013,-10.169300000000021,0.01780985244924338,145.1044622079624,206.71303121142506,2451.609680000005,2431.774280000007,2386.650970000006,2399.200298333331,2432.1626374999996,2580.5401156000044,0.029818348861926358,0.047282303260326675,0.09440500642725347,-0.006484191792123117,0.031968931283610225,-0.20664243727154774
4385,2019-02-01,2483.4709,2502.1044,2499.6442,2503.5526,2479.3375,1.4481999999998152,22.766900000000078,20.081700000000183,4.13339999999971,0.0065123774955448965,141.60887393290758,258.3172960886132,2463.210520000005,2440.0024000000067,2395.9008500000064,2399.4887966666647,2432.328175833333,2577.832675600004,0.023756245802001974,0.03403758558396075,0.0799247712372162,0.0069732348298132685,0.008010631267391766,-0.21308330081855387
4386,2019-02-11,2499.6442,2485.5032,2527.4736,2528.3844,2484.6479,42.88119999999981,0.8553000000001703,28.74019999999973,14.996300000000247,0.011133344497588737,157.46308575449285,272.7485313754827,2481.300020000005,2449.501060000007,2406.5585650000057,2400.180059999998,2432.9988074999997,2575.2212428000043,0.03711388236670898,0.03904917066360469,0.09210237325506454,0.016683763758761128,0.03288756532596793,-0.20527990192721401
4387,2019-02-12,2527.4736,2528.103,2533.1817,2537.2935,2515.026,9.190500000000156,13.077000000000226,9.819900000000416,12.447599999999966,0.0022584212155569716,171.16606240499462,256.77236082377794,2496.757000000005,2462.6959300000067,2417.959110000006,2401.8295549999975,2433.236845,2572.724132800004,0.03146911547749087,0.05495039423496184,0.09891280073476572,0.040657798088252095,0.011404736819662586,-0.19771514387264288
4388,2019-02-13,2533.1817,2538.4162,2580.6116,2587.8764,2528.2264,49.460199999999986,10.189800000000105,54.69470000000001,4.955300000000079,0.018723449644374224,173.75482432012933,259.43384083629115,2524.876400000005,2481.052160000007,2430.353730000006,2404.0902933333314,2433.881893333333,2570.3554688000036,0.05762137652782906,0.07657844166993155,0.10626756962432515,0.055478983297649886,0.030922667245337987,-0.18663961823230213
4389,2019-02-14,2580.6116,2572.6415,2576.3062,2585.5084,2564.8712,12.866899999999987,7.770300000000134,4.896799999999985,15.740400000000136,-0.0016683641970764995,200.44310486166253,287.1472638213104,2543.443460000005,2497.526570000007,2442.576505000006,2405.979186666664,2434.6968733333333,2568.177913200004,0.037381271509966174,0.06831426816667907,0.10483325540524535,0.04601496581813369,0.039458245172116824,-0.17444475751572142
4390,2019-02-15,2576.3062,2566.3365,2517.4622,2568.7861,2515.8877,2.4495999999999185,50.448799999999665,-7.520100000000184,60.41849999999977,-0.022840452738110084,165.0703782458627,220.48691574503016,2547.007060000005,2505.108790000007,2450.724680000006,2407.437128333331,2435.0990566666665,2565.9312908000034,0.0071282144874857956,0.031053799904982027,0.06921367168306358,0.035998771515404204,0.019545600231200222,-0.18240796113744007
